Temperature [_ C] ;Humidity [%];Soil moisture %;Reference evapotranspiration (mm/giorno);Evapotranspiration (mm/giorno);Crop Coefficient;Crop Coefficient stage;Nitrogen [mg/kg];Phosphorus [mg/kg];Potassium;Solar Radiation ghi;Wind Speed;Days of planted;pH
23.3;76.9;40,37%;1,717167222;6,908960599;0.8;Last stage;61;51;29;273.29;2.89;220;3.16
19.26;73.81;69,15%;2,715858238;5,171918503;0.68;Last stage;71;93;101;93.06;1.98;220;5.94
24.82;72.41;55,93%;1,33511917;3,678181635;1.41;Last stage;62;24;35;114.8;0.54;220;6.29
24.33;83.65;46,90%;6,204356936;6,031552639;1;Last stage;98;21;73;682.65;3.43;220;4.4
23.99;64.14;27,03%;5,205905221;4,766878301;1.31;Last stage;59;34;48;519.21;2.45;220;4.42
22.95;93.45;66,16%;7,629854469;7,704650811;1.37;Last stage;62;60;78;100.61;3.39;220;6.78
21.44;80.37;22,21%;4,0649451;6,890848794;1.42;Last stage;76;87;71;791.11;2.45;220;6.37
24.25;83.32;27,37%;6,391279054;6,187158148;1.09;Last stage;109;47;33;137.39;3.35;220;4.07
30.38;63.68;52,99%;1,6289306;5,27569494;0.75;Last stage;114;93;106;740.23;1.61;220;3.58
27.31;92.69;40,93%;4,320009933;2,468628783;1.07;Last stage;110;57;113;369.88;2.82;220;4.03
30.29;75.64;42,01%;5,808771526;2,767964542;0.58;Last stage;59;18;72;544.87;0.74;220;3.15
20.54;72.98;43,59%;5,989452824;7,428507373;0.89;Last stage;56;65;77;84.31;3.09;220;3.38
21.06;66.15;62,13%;6,014624982;3,94704809;1.41;Last stage;82;76;36;206.07;2.26;220;3.33
22.36;74.16;35,11%;7,760626534;1,534838459;1.45;Last stage;73;83;27;397.17;3.25;220;3.86
24.28;64.14;21,49%;5,189952605;1,356918153;0.84;Last stage;83;17;29;739;2.7;220;5.51
28.33;95.5;32,08%;2,326474828;4,650171416;1.3;Last stage;105;104;54;612.96;3;220;3.7
30.53;90.45;29,96%;1,850289111;2,513389841;1.27;Last stage;106;100;25;166.86;1.03;220;4.17
22.09;89.68;51,44%;6,276036079;1,652756532;0.79;Last stage;104;107;126;627.36;1.41;225;5.61
26.56;76.49;63,76%;3,451157219;2,960334868;0.71;Last stage;86;104;28;515.9;1.57;225;5.07
27.25;77.17;51,81%;1,712153335;3,828841528;1.08;Last stage;70;76;126;517.73;1;225;5.74
22.5;78.13;43,39%;7,592299247;1,284779343;0.78;Last stage;112;20;81;594.24;0.61;225;3.24
22.23;84.87;17,38%;3,58454956;1,040729625;0.66;Last stage;113;24;100;658.54;2.86;225;4.04
29.32;71.56;39,36%;4,157216873;4,856686593;0.74;Last stage;65;100;32;350.92;2.39;225;3.42
19.47;68.27;20,38%;7,861238334;5,344230404;0.75;Last stage;113;43;126;72.46;2.06;225;3.22
20.54;73.81;45,83%;5,023811356;4,749965738;1.3;Last stage;113;68;99;187.91;2.47;225;4.92
22.42;87.02;69,97%;5,164087402;6,280376295;1.1;Last stage;68;96;59;104.38;1.31;225;5.82
22.69;93.24;58,76%;7,33380216;2,337167214;1.16;Last stage;90;41;41;425.9;0.94;225;4.96
18.78;77.94;69,39%;3,799894916;1,225286116;1;Last stage;65;54;62;152.72;0.81;225;4.26
27.76;65.57;52,26%;5,003146696;4,122121161;0.6;Last stage;87;20;34;695.04;2.96;225;6.58
30.85;76.51;47,71%;7,993406664;3,812335346;0.93;Last stage;107;107;47;140.42;1.23;225;4.27
26.99;70.75;33,94%;1,404334152;5,689813588;0.84;Last stage;94;56;135;184.67;2.59;225;3.73
27.98;81.04;30,90%;5,912650866;4,875715036;0.81;Last stage;72;98;29;417.91;2.17;225;4.46
23.42;67.85;17,09%;3,213022702;5,204079184;1.3;Last stage;59;65;105;159.33;0.63;225;5.84
23.05;84.37;69,31%;4,748867286;2,425231074;1.36;Last stage;59;37;116;284.92;3.11;225;4.8
21.71;87.02;20,86%;4,007060522;2,4069078;0.54;Last stage;66;85;48;574.67;1.07;225;5.37
18.91;66.68;26,78%;7,794594494;5,953654024;0.89;Last stage;87;103;54;683.76;0.66;225;3.18
29.98;76.21;65,55%;4,756397547;2,702701084;0.6;Last stage;77;105;66;71.73;1.38;225;4.01
26.42;64.71;56,41%;6,085572549;1,549539388;0.68;Last stage;80;77;133;712.63;2.82;225;3.68
24.08;64.13;23,47%;7,014833663;2,661039911;1.1;Last stage;109;25;118;52.7;3.09;225;5.61
23.18;74.74;65,99%;4,245855794;7,411560556;0.62;Last stage;74;32;86;367.67;1.52;225;3.2
29.15;95.17;31,58%;7,631472589;3,515313181;0.54;Last stage;94;54;61;426.3;1.25;225;4.47
27.89;93.04;42,84%;3,425224416;7,39628485;0.87;Last stage;49;99;42;330.12;1.32;225;4.98
31.12;77.81;22,11%;1,021115114;5,268933894;1.28;Last stage;59;87;47;174.47;1.64;225;3.78
21.56;88.33;44,26%;4,205301638;1,971661366;1.32;Last stage;94;24;113;250.1;2.64;225;3.64
20.91;88.19;33,99%;7,058349376;7,800595507;0.99;Last stage;104;38;88;286.62;1.5;225;6.57
29.85;73.17;16,01%;1,440142497;4,650404773;0.95;Last stage;54;94;114;541.56;1.61;225;3.6
21.73;66.17;65,00%;3,280275365;2,804312029;1.36;Last stage;53;60;128;300.69;0.5;225;4.8
20;88.95;54,13%;2,987390427;3,305957899;0.52;Last stage;67;36;47;188.92;3.17;225;3.4
19.86;88.32;31,32%;2,945171035;7,037702695;1.34;Last stage;108;49;101;250.17;3.13;225;4.53
20.5;83.33;25,16%;1,824530701;4,96388222;0.68;Last stage;90;22;122;643.72;1.2;225;6.78
28.37;83.38;16,74%;3,322183549;5,347049081;1.17;Last stage;74;85;76;474.32;2.29;225;3.4
24.59;91.63;41,74%;5,401131214;4,927417776;1.01;Last stage;112;96;43;115.44;2.51;225;5.53
18.62;92.07;60,05%;3,507986459;4,312391992;0.61;Last stage;85;44;63;531.6;3.2;230;3.39
28.67;87.06;54,49%;4,68265745;6,949238439;1.17;Last stage;97;24;101;798.82;3.25;230;4.85
24.68;68.94;68,85%;2,775220773;1,243827465;0.89;Last stage;79;36;104;558.01;0.79;230;4.68
18.7;76.25;47,31%;7,844789392;4,804230445;0.83;Last stage;93;31;97;236.37;2.43;230;4.55
18.03;60.63;51,82%;4,539271715;6,17390645;1.45;Last stage;53;77;130;519.17;0.62;230;3.26
19.78;62.61;68,67%;5,361444879;3,070544948;1.36;Last stage;92;64;28;36.14;2.92;230;4.93
29.18;95.22;24,86%;7,627852197;2,708616565;1.03;Last stage;62;50;47;642.44;2.12;230;3.11
23.27;65.14;27,09%;2,866059393;3,564450308;1.38;Last stage;75;70;44;34.84;3.21;230;3.17
25.3;84.68;35,86%;6,580234553;3,326762159;0.88;Last stage;104;64;100;298.57;3.18;230;4.39
27.95;93.63;64,75%;4,129950511;6,260632273;1.25;Last stage;56;65;105;315.93;0.53;230;3.98
28.61;91.09;39,11%;7,400368031;4,320571919;0.83;Last stage;94;55;132;226.88;3.38;230;4.91
19.57;90.08;56,11%;3,873829984;2,375259845;1.11;Last stage;93;54;48;462.83;2.81;230;4.36
20.03;85.8;33,25%;6,644107523;2,797199215;1.24;Last stage;114;22;72;106.27;2.54;230;6.86
25.89;86.49;29,64%;1,846253273;4,854587309;1.21;Last stage;86;45;97;78.21;1.07;230;4.47
26.6;65.62;67,22%;6,674678032;5,124303819;1.15;Last stage;60;90;53;210.82;2.82;230;3.91
28.41;95.98;13,08%;4,086835445;4,944793938;0.88;Last stage;72;99;90;36.06;2.18;230;6.49
29.22;88.63;53,35%;3,15524967;1,746594963;0.54;Last stage;67;42;83;155.63;1.95;230;6.11
18.83;88.93;67,28%;2,425457074;6,150918716;0.92;Last stage;82;38;23;167.59;1.84;230;5.97
32;88.84;55,50%;4,013313077;5,475646177;1.45;Last stage;61;29;89;36.84;0.93;230;4.77
19.82;78.68;66,35%;1,798051757;6,302468394;1.37;Last stage;91;91;27;364.52;1.79;230;4.73
20.74;84.08;32,91%;2,202547446;3,611244935;0.89;Last stage;61;15;103;32.91;1.64;230;5.32
26.9;88.04;13,19%;2,649056254;2,629962553;0.89;Last stage;52;49;101;336.62;3.4;230;3.36
22.21;90.65;28,52%;2,882844087;4,625864079;0.51;Last stage;99;102;116;30.61;0.78;230;5.9
23.16;64.82;58,08%;4,213647613;1,990441441;1.29;Last stage;112;45;91;642.05;2.18;230;4.3
20.86;91.82;56,46%;6,944236688;5,324130905;1.48;Last stage;78;44;100;690.72;1.42;230;4.28
25.55;92.85;49,85%;3,578435726;3,230417221;1.37;Last stage;87;74;74;545.19;2.46;230;3.71
25.07;73.76;23,75%;5,196018063;7,980448368;1.4;Last stage;58;96;64;803.41;0.82;230;6.2
20.5;75.79;26,08%;2,212969924;2,264438881;0.55;Last stage;51;96;134;630.34;3.02;230;5.89
24.55;88.33;66,50%;1,611257297;6,229850026;1.06;Last stage;60;19;44;659.73;2.06;230;3.56
25.62;83.37;52,01%;6,279107309;4,227973584;1.3;Last stage;68;99;110;518.21;0.53;230;5.56
31.2;86.2;37,43%;4,023140445;1,094249755;1.42;Last stage;76;24;87;394.26;3.05;230;4.12
24.91;70.98;45,95%;2,524596089;4,465565451;0.83;Last stage;57;62;79;455.97;1.48;230;6.98
18.64;94.25;20,47%;2,441609054;7,683278793;1.32;Last stage;101;58;44;539.68;3.42;230;6.15
31.17;91.58;16,59%;1,650286571;5,392665821;1;Last stage;105;15;113;359.76;1.47;230;6.96
26.74;95.08;13,55%;1,911113919;5,446590824;0.72;Last stage;54;54;135;654.89;3.34;230;3.52
20.29;80.07;46,17%;3,0106622;6,91950547;1.21;Last stage;102;26;101;182.73;1.75;235;3.54
20.87;90.92;36,47%;5,761631266;2,165900059;1.18;Last stage;89;86;66;248.55;1.21;235;6.97
31.24;67.18;54,01%;7,986019556;3,957726153;0.59;Last stage;55;108;91;359.16;1.71;235;3.42
31.14;62.41;51,43%;6,211428334;2,866344825;1.02;Last stage;117;48;138;112.49;1.21;235;5.72
29.55;88.75;26,62%;6,304981103;3,142266066;0.79;Last stage;109;75;79;298.73;0.97;235;4.2
20.41;80.03;28,67%;2,210477889;6,933655732;1.02;Last stage;92;24;113;133.3;2.2;235;6.92
27.75;94.46;58,15%;5,600409806;7,575097033;0.75;Last stage;52;27;89;114.08;2.46;235;4.94
18.89;64.65;27,74%;2,05741976;7,911574827;0.58;Last stage;106;108;72;188.33;2.64;235;5.97
21.37;65.41;45,19%;7,71325772;4,257850733;0.6;Last stage;107;20;116;683.74;2;235;6.31
30.32;93.22;46,48%;4,010414941;7,356257898;1.47;Last stage;58;29;68;570.81;1.07;235;5.99
21.94;92.63;62,18%;3,985724865;5,163166619;0.85;Last stage;100;74;97;333.3;2.37;235;5.68
30.77;84.73;69,24%;4,622110021;3,324523502;0.75;Last stage;104;109;97;770.89;1.1;235;3.18
24.9;62.01;22,72%;4,698003663;4,772319371;1.5;Last stage;81;100;67;315.92;2.32;235;3.82
31.24;71.18;33,22%;2,91059357;6,492175447;0.54;Last stage;117;39;99;98.07;1.77;235;6.85
25.78;85.05;40,36%;2,322011063;2,29477271;1.03;Last stage;84;42;25;453.82;2.04;235;6.09
21.8;90.29;63,55%;3,708029354;3,952894553;0.87;Last stage;58;102;61;678.25;1.19;235;5.51
20.2;67.72;42,55%;3,853897176;4,172894751;1.33;Last stage;74;74;138;518.32;2.74;235;6.33
31.45;68.2;25,01%;3,771452183;4,734995618;1.09;Last stage;91;44;115;121.99;1.62;235;4
31.41;65.83;21,12%;6,951008494;1,558182447;1.31;Last stage;112;46;57;700.15;1.09;235;6.69
19.56;82.51;48,42%;7,963161842;1,249818556;1.42;Last stage;63;107;82;776.15;1.86;235;5.74
31.8;68.5;31,99%;1,275681774;6,727991717;0.87;Last stage;64;29;95;87.06;3.46;235;3.88
22.33;79.01;28,81%;2,327811026;3,727115892;1.5;Last stage;118;49;98;613.87;2.82;235;6.13
21.92;79.8;65,49%;5,484699677;3,709246882;1.48;Last stage;78;81;128;261.3;2.36;235;6.94
27.3;92.58;49,82%;7,043750165;2,509006076;1.17;Last stage;50;22;46;463.98;2.81;235;5.78
27.04;77.03;32,09%;6,046283256;7,714016005;0.87;Last stage;107;35;110;757.36;0.81;235;5.16
27.26;72.85;24,65%;3,78085402;3,754026961;0.97;Last stage;73;24;109;168.89;1.7;235;6.87
21.56;76.3;67,31%;6,953097662;1,313987304;0.99;Last stage;86;95;44;454.51;1.42;235;5.81
27.93;85.15;52,01%;6,093175558;2,316725701;1.18;Last stage;54;100;136;661.15;2.02;235;3.52
21.98;88.63;66,07%;2,063711339;7,78738087;1.5;Last stage;108;86;130;537.1;1.7;235;5.64
22.07;79.41;29,93%;3,761540516;5,392012627;0.84;Last stage;88;86;81;65.55;1.26;235;6.68
25.83;71.12;33,43%;6,204714795;2,9515356;0.87;Last stage;84;80;132;92.56;2.42;235;3.34
30.1;90.85;48,80%;3,523705984;3,019563804;0.83;Last stage;98;46;80;654.63;1.24;235;5.29
27.16;92.46;49,17%;1,108398276;7,782510363;1.21;Last stage;87;46;73;564.44;2.94;235;6.44
19.97;61.76;31,72%;7,363161092;1,19128954;1.43;Last stage;88;98;84;435.1;1.66;235;4.59
29.28;62.1;34,64%;3,649317065;5,152500023;1.43;Last stage;54;101;47;606.77;3.12;235;6.64
20.74;75.93;38,90%;7,905215348;4,443035612;0.68;Last stage;93;63;98;589.61;1.81;240;6.75
21.11;65.91;36,61%;1,0632515;2,335781559;1.44;Last stage;80;32;35;20.55;1.25;240;5.75
23.42;77.43;29,43%;5,056327745;3,228252308;0.94;Last stage;60;64;98;264.9;1.48;240;5.39
28.82;78.51;18,91%;5,874796517;1,697431717;0.97;Last stage;88;53;54;116.36;3.11;240;3.15
22.46;80.07;18,97%;5,37226271;2,536391292;0.85;Last stage;65;95;131;267.33;3.49;240;4.04
19.84;87.93;51,11%;1,237758613;1,538425299;0.85;Last stage;71;20;64;566.99;2.33;240;6.71
24.39;94.28;30,48%;2,949050734;1,41248971;0.86;Last stage;116;25;23;498.15;1.5;240;4.24
25.63;93.56;28,93%;7,456113513;1,702964315;0.84;Last stage;106;58;64;127.66;3.34;240;5.34
19.28;70.52;21,29%;4,518266466;3,035727647;0.53;Last stage;113;63;103;440.23;3.39;240;4.27
28.68;73.18;61,80%;1,453728141;7,95633261;1.46;Last stage;66;38;106;16.15;0.77;240;6.18
26.85;93.35;17,32%;3,232849649;2,791090809;1;Last stage;72;73;48;447.61;1.45;240;5.96
29.13;75.81;67,93%;5,407560053;6,553990689;0.5;Last stage;80;109;133;497.12;1.79;240;6.99
25.32;76.24;62,78%;5,728739215;2,067456065;0.85;Last stage;79;60;48;758.46;1.72;240;6.81
31.24;95.58;68,56%;3,317382267;6,884113046;1;Last stage;107;41;22;798.7;0.78;240;5.21
18.06;81.15;49,90%;6,70511584;3,998491903;1.07;Last stage;52;86;134;136.94;1.03;240;5.94
25.23;67.73;45,15%;1,513334865;5,920792791;1.24;Last stage;56;75;43;480.47;2.4;240;5.26
24.48;78.38;47,72%;2,910678225;1,001587063;1;Last stage;108;70;46;578.21;1.34;240;5.01
25.98;74.2;41,98%;5,143956421;4,046548709;1.09;Last stage;55;102;95;42.5;1.59;240;6.45
20.95;66.89;37,77%;2,861158695;6,484930334;1.48;Last stage;62;78;61;521.17;2.65;240;4.29
19.44;62.8;54,22%;7,702149512;4,205140414;1.46;Last stage;70;49;33;611.82;3.08;240;6.05
24.54;70.36;61,75%;2,531065025;4,664534997;1.06;Last stage;89;75;119;122.33;0.7;240;4.78
26.38;68.91;48,68%;4,653710751;3,982222001;1.18;Last stage;67;19;70;710.67;3.38;240;4.99
21;76.07;43,17%;4,035449319;6,275616413;0.69;Last stage;86;91;25;90.36;2.49;240;5.17
29.92;94.03;61,42%;5,820817956;6,445604265;1.22;Last stage;107;79;131;644.35;2.73;240;6.11
22.7;73.43;33,66%;2,606826153;4,816099619;0.84;Last stage;81;76;98;750.06;2.69;240;5.1
29.93;83.98;55,17%;5,840875922;2,521630684;1.02;Last stage;103;15;106;43.34;1.55;240;3.69
24.77;70.95;25,17%;1,478740211;2,734430145;1.13;Last stage;105;42;95;171.59;3.15;240;6.04
27.1;82.93;17,30%;6,509553179;7,332778324;1.39;Last stage;70;36;46;272.37;0.52;240;6.3
29.8;93.48;66,27%;3,309122737;1,340422734;0.59;Last stage;105;30;23;273.13;2.98;240;5.44
26.07;80.71;61,62%;7,982120641;2,141013843;0.64;Last stage;76;84;134;396.87;2.71;240;3.55
28.77;74;69,99%;7,134368624;4,337922273;1.5;Last stage;90;70;136;160.96;1.96;240;3.83
31.82;60.97;59,60%;4,490707499;5,225001627;0.98;Last stage;87;15;132;702.53;0.73;240;3.89
21.64;89.34;33,06%;6,662625477;6,653078234;1.24;Last stage;110;31;41;131.91;0.93;240;6.02
29.86;73.45;42,05%;7,688974733;1,380245324;1.28;Last stage;70;65;127;18.04;2.7;240;5.87
19.91;73.71;39,08%;6,186293811;3,278443304;1.44;Last stage;73;26;110;414.39;1.53;240;3.54
26.42;82.84;44,16%;3,670197169;1,988789208;1.26;Last stage;96;16;126;452.73;2.57;245;3.98
19.04;85.26;20,16%;6,25685121;5,996298358;0.9;Last stage;82;20;27;122.27;1.84;245;6.35
24.97;70.6;36,99%;1,115306405;6,816452154;1.14;Last stage;84;41;82;635.97;3.03;245;5.55
23.43;79.48;25,14%;7,895727349;1,408902411;1.24;Last stage;79;50;95;186.3;2.16;245;4.92
21.48;79.99;60,85%;7,161083975;2,935164441;0.77;Last stage;60;94;55;485.2;2.95;245;4.65
27.11;67.37;55,19%;3,80490181;1,643046084;1.03;Last stage;51;70;28;769.02;2.04;245;4.99
28.88;79.33;44,86%;6,234167082;6,004123394;1;Last stage;55;81;133;68.01;1.77;245;6.87
24.29;66.42;20,92%;2,613160308;2,452912768;0.67;Last stage;80;69;98;640.97;2.88;245;3
18.25;68.29;37,12%;5,819513717;5,719657935;0.55;Last stage;66;52;37;771.82;1.78;245;5.47
19.45;62.05;24,03%;4,109770266;4,044990495;1.02;Last stage;58;90;132;535.01;1.46;245;6.47
22.23;75.46;42,20%;3,731350267;7,003942074;0.84;Last stage;108;90;88;623.44;2.23;245;4.76
21.82;66.91;23,19%;7,840239761;3,221282376;1.33;Last stage;89;19;42;474.31;1.41;245;5.15
18.04;83.21;59,32%;4,269883586;5,151865125;0.7;Last stage;71;62;120;753.11;0.73;245;3.12
18.26;63.99;55,42%;1,176241393;2,799632203;0.87;Last stage;113;107;64;405.77;0.64;245;5.14
20.39;71.41;15,70%;3,104753062;7,148505823;0.6;Last stage;111;77;101;151.14;2.16;245;5.44
30.93;66.94;20,47%;4,306130502;5,385369942;0.96;Last stage;96;109;110;674.22;1.14;245;4.67
31.35;83.24;19,16%;7,184589715;5,550112232;1.02;Last stage;110;69;125;267.89;0.71;245;3.55
29.92;70.7;34,45%;3,066473751;2,634186968;1;Last stage;71;86;31;428.18;1.93;245;3.74
18.53;64.01;20,64%;6,222221726;7,691402305;0.66;Last stage;85;83;65;647.95;0.75;245;4.75
21.33;89.35;37,76%;6,760362452;7,453937355;1.1;Last stage;91;58;127;324.58;1.3;245;4.85
29.9;88.38;61,28%;3,692436524;3,002161406;1.17;Last stage;63;65;71;427.01;2.06;245;6.23
21.52;78.85;23,54%;3,110101259;5,704925635;1.39;Last stage;64;88;100;238.06;1.24;245;6.13
26.58;77.37;67,85%;4,648283754;7,252564664;0.79;Last stage;57;20;82;763.88;2.6;245;4.36
27.05;70.47;25,16%;4,625868779;3,142582813;0.98;Last stage;84;23;90;509.39;2.58;245;4.2
29.97;83.27;52,22%;5,993771731;1,803421468;1.46;Last stage;49;83;28;719.91;2.23;245;4.72
21.79;89.57;29,41%;5,741981118;4,527353422;1.43;Last stage;81;80;53;416.25;1.93;245;6.56
25.69;70.96;19,74%;7,419904347;5,3595551;1.08;Last stage;69;65;116;219.9;3.38;245;6.57
21.27;70.45;57,91%;4,56901359;7,044472017;1.07;Last stage;114;66;63;427.59;2.94;245;6.58
28.97;89.72;66,61%;2,473288124;6,56319574;1.02;Last stage;113;71;97;75.36;1.52;245;5.95
23.41;83.46;36,82%;3,506541094;1,402353398;0.86;Last stage;116;46;67;447.25;2.97;245;4.38
25.92;69.08;27,93%;4,606278144;4,528325764;1.25;Last stage;74;76;128;7.73;1.9;245;6.88
31.6;90.96;18,16%;3,881873812;1,328926837;0.83;Last stage;98;26;48;534.55;2.16;245;5.63
23.2;61.69;30,20%;7,063724759;7,933235448;1.09;Last stage;53;84;117;563.64;3.04;245;6.63
24.15;84.09;46,86%;1,676560769;2,939560769;1.34;Last stage;65;48;71;781.63;2.03;245;6.81
20.22;75.78;66,07%;2,799734343;1,80887506;1.16;Last stage;49;105;83;267.4;1.69;245;6.58
23.15;89.08;23,37%;1,507036209;3,070902497;0.5;Last stage;89;62;64;254.23;1.46;250;5.19
19.64;69.37;55,62%;7,417121753;1,899416129;1.47;Last stage;51;97;77;33.42;0.52;250;6.6
28.26;67.12;37,94%;4,814590982;3,849023593;1.41;Last stage;56;69;46;456.95;3.16;250;3.66
26.54;65.77;44,90%;5,922737233;6,312521537;0.72;Last stage;59;86;107;406.11;2.53;250;5.55
31.39;77.53;26,09%;3,125726714;6,274243833;1.47;Last stage;84;99;41;660.77;3.19;250;5.98
29.96;76.59;60,00%;3,571300282;7,585383384;0.74;Last stage;53;70;65;20.89;2.29;250;5.42
18.46;74.78;24,34%;4,08661387;6,213798969;1.1;Last stage;116;93;104;769.51;2.7;250;3.79
22.14;74.3;38,40%;3,691944102;7,950690486;0.77;Last stage;60;54;35;264.52;0.74;250;6.61
25.82;71.29;18,01%;4,921511686;5,891603253;1.39;Last stage;76;81;27;310.3;3.3;250;5.9
31.7;85.27;54,35%;4,927711668;2,924998733;1.34;Last stage;75;21;118;317.71;1.38;250;3.76
22.14;60.29;22,67%;3,345373606;2,848692354;1.33;Last stage;92;41;126;116.11;1.2;250;3.28
18.16;65.5;61,11%;2,982846238;4,153982179;1.07;Last stage;90;40;55;244.33;1.6;250;4.7
25.9;84.11;23,13%;4,574150254;2,296611412;0.55;Last stage;52;62;98;606.81;1.38;250;5.03
24.72;60.57;40,07%;5,146577761;4,274176999;1.16;Last stage;111;79;56;116.82;1.62;250;3.65
25.66;90.27;21,10%;7,118128449;1,060519458;1.06;Last stage;100;74;28;596.15;2.64;250;3.99
24.51;79.98;39,05%;7,765835773;2,695631243;1.13;Last stage;87;98;65;592.45;1.04;250;5.7
31.33;61.9;64,90%;7,698823641;7,419068309;1.23;Last stage;76;68;31;51.85;1.24;250;3.29
23.44;90.02;17,29%;5,190474821;2,812812559;1.06;Last stage;94;37;81;260.54;1.41;250;3.78
26.01;84.98;18,92%;7,436408847;1,134887214;1.13;Last stage;106;71;109;89.41;0.55;250;6.56
20.23;69.94;38,70%;4,6632453;4,92761082;0.51;Last stage;52;65;128;709.31;1.99;250;3.91
21.55;74.12;16,63%;6,077992921;2,760561764;1.47;Last stage;71;48;112;700.74;0.93;250;3.73
19.18;60.11;28,74%;7,347727192;2,24562348;0.5;Last stage;79;52;127;141.94;2.03;250;4.07
24.64;88.16;60,29%;4,625404134;4,844708081;1.09;Last stage;61;107;46;378.92;0.96;250;3.12
25.9;93.67;67,00%;3,344925962;5,984620842;1.4;Last stage;49;94;50;415;3.25;250;4.17
30.13;73.26;20,74%;6,099730676;1,164266412;0.61;Last stage;61;61;58;543.78;2.37;250;6.31
24.43;74.54;44,13%;7,641016932;6,720605885;1.31;Last stage;50;19;89;78.69;2.78;250;6.41
25.97;75.67;51,84%;1,918200578;5,905425422;1.25;Last stage;83;99;57;527.44;1.77;250;3.9
25.92;67.25;44,10%;5,257883169;1,526667948;0.77;Last stage;71;84;112;138.4;1.48;250;3.04
25.17;88.73;19,37%;4,272808941;6,111883746;0.93;Last stage;78;107;113;659.32;1.7;250;5.88
29.55;68.51;47,95%;6,266231836;5,856130897;0.93;Last stage;75;69;77;100.65;1.13;250;3.82
24.51;87.48;20,08%;6,669991548;2,504396694;0.58;Last stage;113;35;41;438.3;0.91;250;5.46
31.72;79.77;21,68%;4,125601823;5,740841315;0.71;Last stage;73;79;139;770.07;2.93;250;3.91
25.27;95.51;46,88%;4,68161298;7,241821335;1.28;Last stage;108;73;101;544.5;2.02;250;6.25
18.26;74.2;23,50%;5,485237724;1,668511492;1.46;Last stage;111;31;94;678.56;1.8;250;4.97
19.45;67.87;30,86%;2,116527141;2,688192441;0.84;Last stage;118;24;131;17.24;2.51;250;5.35
23.84;88.06;51,83%;7,73875907;5,818795485;1.14;Last stage;101;103;114;738.65;1.57;255;3.39
31.08;72.87;45,28%;7,271493977;3,147273675;1.38;Last stage;115;98;51;669.8;1.91;255;3.29
24.26;68.69;46,81%;5,971002218;4,530697288;1.38;Last stage;52;97;53;757.68;0.52;255;4.91
26.02;91.67;36,24%;4,399901217;1,082311287;1.11;Last stage;97;27;51;566.4;2.79;255;3.16
23.17;63.05;29,51%;4,808794446;6,439384667;1.31;Last stage;66;44;83;385.34;2.59;255;6.93
31.16;82.9;37,16%;4,847472917;6,59084932;1.5;Last stage;59;28;36;6.05;2.32;255;4.2
30.99;69.1;15,93%;3,398733466;1,887272597;0.86;Last stage;90;73;95;166.14;1.59;255;6.61
30.95;81.61;44,40%;6,284141234;7,267960429;0.55;Last stage;68;48;78;390.91;2.8;255;3.63
27.47;61.82;68,67%;6,281116028;5,647938081;1.37;Last stage;94;76;65;357.95;2.08;255;4.66
23.61;77.49;42,28%;1,071085774;4,217407138;1.01;Last stage;117;26;71;412.68;2.49;255;5.88
31.72;79.59;21,91%;6,305715873;3,428666752;1.41;Last stage;108;86;70;260.14;1.28;255;5.89
18.96;92.64;51,98%;3,66415859;2,209414142;1.38;Last stage;114;74;133;92.16;0.77;255;4.67
25.91;69.87;68,09%;1,833873396;4,410773198;0.71;Last stage;107;87;85;103.05;1.7;255;4.05
31.55;66.23;28,05%;6,846651666;6,536108455;1.24;Last stage;98;85;61;71.83;0.9;255;5.13
31.15;81.49;27,52%;7,073705638;5,180021758;1.36;Last stage;89;99;24;774.07;3.32;255;3.27
29.53;66.94;48,84%;4,13438267;3,189245175;1.18;Last stage;76;15;31;801.16;2.41;255;5.91
25.99;88.06;26,79%;7,521856493;5,948160492;1.16;Last stage;112;23;129;474.94;1.5;255;5.91
30.98;90.19;39,49%;3,743352603;7,044736514;0.58;Last stage;105;16;74;514.93;1.78;255;6.73
29.81;89.45;58,09%;3,927781895;2,354994944;0.62;Last stage;109;61;139;448.99;2.39;255;3.33
27.52;85.24;31,53%;3,096006043;2,343705566;0.62;Last stage;117;89;108;771.1;3.03;255;4.83
30.23;75.65;34,70%;7,792376487;1,841925422;1.22;Last stage;68;82;32;269.86;1.6;255;3.25
20.46;92.77;55,41%;3,9189669;5,985347257;0.58;Last stage;97;26;130;145.27;3.45;255;4.75
28.72;63.79;64,03%;5,379304598;7,318904135;0.86;Last stage;103;87;130;359.91;3.08;255;6.21
18.08;85.46;24,28%;3,427620098;7,742723426;1.23;Last stage;108;27;46;461.02;2.56;255;4.98
