Temperature [_ C] ;Humidity [%];Soil moisture %;Reference evapotranspiration (mm/giorno);Evapotranspiration (mm/giorno);Crop Coefficient;Crop Coefficient stage;Nitrogen [mg/kg];Phosphorus [mg/kg];Potassium;Solar Radiation ghi;Wind Speed;Days of planted;pH
30.72;66.07;36,11%;2,521816683;2,951047807;1.25;Mid stage;114;100;88;279.66;1.09;105;3.05
22.15;72.9;14,48%;6,702379391;8,963476946;1.43;Mid stage;104;72;97;156.49;2.64;105;4.06
23.73;82.47;42,92%;0,297283173;2,242088301;1.28;Mid stage;80;79;135;709.88;1.09;105;3.98
19.35;64.99;18,77%;2,589036321;6,830964282;0.91;Mid stage;70;41;121;669.57;3.77;105;2.2
27.2;70.12;16,59%;3,612928466;5,448896559;1.28;Mid stage;60;43;94;722.66;4.07;105;4.05
18.41;83.77;39,12%;7,086974009;0,641705623;1.05;Mid stage;118;56;108;522.79;1.04;105;6.06
24.79;89.56;30,26%;8,212784644;3,772244402;0.99;Mid stage;93;93;82;721.9;1.93;105;6.92
27.56;80.75;63,12%;9,695597565;5,921451806;1.42;Mid stage;104;86;82;607.46;2.57;110;2.65
29.5;78.3;30,30%;1,966663535;1,949566264;0.8;Mid stage;73;43;55;586.26;1.37;110;4.48
20.1;63.84;59,71%;7,180342142;6,880706321;1.29;Mid stage;79;60;84;327.5;1.67;110;6.63
28.56;65.13;12,28%;6,196278286;1,487419992;1.26;Mid stage;74;70;113;459.53;2.3;110;3
28.07;93.54;67,05%;9,960278963;2,264851028;1.26;Mid stage;106;89;75;502.92;1.33;110;3.93
25.83;60.09;15,15%;7,542108892;6,433419784;1.12;Mid stage;77;59;60;294.19;4.05;110;4.84
26.19;76.95;27,25%;4,610248876;5,472827479;1.43;Mid stage;81;46;68;292.72;3.05;110;6.12
19.28;86.47;13,44%;6,364374524;2,296971621;1.08;Mid stage;73;85;45;425.64;3.39;110;6.28
26.41;67.35;67,64%;1,408087183;7,594991589;0.8;Mid stage;88;106;48;376.37;3.3;110;3.1
23.34;76.08;15,00%;1,792029821;0,518396113;1.14;Mid stage;74;101;48;289.11;2.08;110;4.86
30.15;77.26;32,24%;0,246996804;1,877437538;1.3;Mid stage;62;73;126;36.51;1.73;110;5.93
22.38;69.11;50,50%;5,319160135;0,162029675;1.26;Mid stage;111;56;98;660.73;3.84;110;3.42
26.07;90.76;30,68%;2,942396977;4,005906974;1.15;Mid stage;107;80;127;266.81;4.13;110;6.2
23.97;92.38;12,43%;1,114982831;5,391687384;1.4;Mid stage;90;68;77;94.48;1.31;110;3.6
30.27;86.23;25,95%;5,708407823;8,789363054;1.4;Mid stage;110;104;100;687.13;1.17;110;5.43
21.55;60.3;53,45%;7,679149184;8,032574718;1.37;Mid stage;115;77;89;527.47;2.27;110;4.38
19.1;82.01;33,94%;1,069865515;5,953017907;1.11;Mid stage;93;64;40;395.53;3.11;110;6.78
28.48;68.12;59,58%;8,021191486;2,179904923;1.24;Mid stage;70;84;129;464.36;1.63;110;2.14
23.78;69.35;54,86%;2,701131632;6,817521534;1.37;Mid stage;118;54;51;289.96;2.83;110;6.4
26.25;66.43;45,99%;7,691357451;8,346406919;0.85;Mid stage;100;69;78;568.04;1.03;110;6.35
18.37;80.03;17,48%;1,048440695;6,065452058;0.87;Mid stage;97;59;102;116.03;3.53;110;3.11
31.33;75.64;68,96%;5,029867798;6,800894908;1.13;Mid stage;85;72;108;468.25;1.63;110;6.48
30.29;66.77;42,20%;7,341394235;7,137472146;0.82;Mid stage;107;109;77;495.79;3.32;110;3.55
26.73;92.64;27,09%;3,116675825;5,675571782;1.11;Mid stage;104;98;59;635.03;2.36;110;5.18
18.24;68.37;46,92%;1,631176808;4,254806576;0.95;Mid stage;103;98;45;562.92;2.83;110;2.69
23.29;87.26;52,99%;5,515292943;4,714002268;1.29;Mid stage;101;94;93;335.02;1.48;110;4.91
31.7;60.86;39,12%;1,997029885;8,355217723;1.19;Mid stage;115;105;48;704.13;3.19;110;4.74
27.54;66.42;49,23%;1,096023486;8,804773537;1.27;Mid stage;93;51;69;107.49;2.2;110;4.15
20.25;88.66;18,27%;4,621028187;7,578345155;1.07;Mid stage;60;97;98;644.78;2.53;110;4.89
24.45;78.77;62,70%;4,266879644;0,321972335;0.99;Mid stage;65;47;129;47.1;3.24;110;3.09
31.53;82.61;51,48%;7,151633119;4,921871377;0.99;Mid stage;102;50;103;546.68;1.58;110;6.75
25.49;75.01;56,83%;6,588506498;6,323033931;1.09;Mid stage;103;92;72;359.12;2.67;110;6.39
18.34;75.25;18,60%;1,376093516;2,147543521;1.06;Mid stage;86;65;70;507.19;2.55;110;3.01
26.68;64.39;42,12%;2,886538703;7,712876541;1.32;Mid stage;101;55;112;505.29;2.66;110;4.48
21.8;65.98;52,17%;3,297540341;4,540486664;0.93;Mid stage;87;55;40;653.85;2.84;110;2.75
19.38;92.16;42,29%;0,108829475;5,529845109;1.05;Mid stage;74;97;94;536.07;3.32;110;3.26
23.64;76.02;17,75%;9,131852088;5,210252883;0.81;Mid stage;107;101;60;284.92;3.4;110;4.19
25.82;76.54;15,52%;1,224713826;2,337275067;1.24;Mid stage;108;99;66;546.15;1.85;110;3.67
18.24;83.32;47,73%;5,318225293;1,234510852;1.47;Mid stage;62;86;44;332.29;3.38;110;6.31
25.83;60.49;58,22%;3,186797751;5,316460906;1.34;Mid stage;79;62;112;267.12;2.99;110;3.77
25.16;78.64;69,80%;2,609624778;4,841153481;1.47;Mid stage;72;46;92;423.7;2.96;110;5.47
29.11;90.99;44,96%;2,464021423;2,830698713;1.2;Mid stage;108;67;51;730.28;1.05;110;2.39
23.93;74.61;25,31%;7,371809492;4,649239015;0.8;Mid stage;91;98;134;548.06;3.55;110;3.7
25.75;74.44;35,49%;0,873383458;2,054915895;0.88;Mid stage;109;103;81;357.32;3.76;110;4.89
28.39;75.87;18,19%;4,503957808;2,626669592;1;Mid stage;98;79;133;205.95;3.36;110;5.99
30.56;89.93;36,00%;3,510626054;2,214483102;0.87;Mid stage;90;67;130;652.12;4.16;110;2.05
23.32;81.35;60,73%;8,044081368;6,868282086;1.09;Mid stage;114;89;120;658.7;1.22;110;2.26
26.42;86.16;34,63%;2,968114902;0,606661805;1.13;Mid stage;103;56;60;691.65;3.06;110;3.48
27.72;85.14;15,00%;9,576363521;0,386640093;0.95;Mid stage;61;54;119;671.92;1.6;110;2.11
18.61;61.78;21,62%;3,239714121;2,233699649;1.13;Mid stage;118;63;115;593.9;3.04;110;4.36
29.21;94.18;50,84%;5,732656733;2,426701178;1.03;Mid stage;93;75;132;433.96;2.19;110;3.07
23.28;84.72;52,09%;5,179065458;8,194709425;1.49;Mid stage;99;69;91;627.21;3.74;110;6.63
27.38;80.3;23,49%;3,305959876;4,956082357;1.49;Mid stage;109;85;115;598.32;2.15;110;6.42
24.6;61.58;58,99%;5,130831852;2,290787281;1.37;Mid stage;76;65;52;636.77;1.24;110;4.87
27.83;92.13;28,29%;3,219370658;4,621332437;1.2;Mid stage;118;89;95;398.91;3.98;110;3.08
28.14;76.43;44,23%;1,085729078;3,414653778;1.42;Mid stage;104;85;102;207.09;2.93;110;4.09
20.68;91.89;29,85%;1,072015132;8,059167458;1.39;Mid stage;110;70;136;282.85;3.78;110;3.32
27.27;74.64;52,20%;0,679671191;0,205243273;1.43;Mid stage;72;48;51;632.33;2.63;110;3.68
29.92;80.21;33,79%;9,973095689;1,494492452;0.83;Mid stage;87;44;106;646.71;3.32;110;4.32
21.3;91.28;56,19%;3,449166265;8,077480218;1.3;Mid stage;82;51;113;713.2;1.68;110;5.07
28.61;76.13;40,04%;8,668942897;1,888678989;0.93;Mid stage;106;86;84;468.17;3;110;4.05
26.87;66.28;49,14%;8,417927324;3,035514144;1.4;Mid stage;106;88;50;483.88;1.74;110;4.13
31.37;74.88;65,71%;3,914906505;4,494089899;1.25;Mid stage;72;102;125;648.62;2.08;110;2.16
21.64;73.36;37,25%;7,938974318;8,093468089;1.01;Mid stage;97;78;75;172.66;1.12;110;4.59
20.16;85.58;43,94%;1,038855525;1,615007285;0.91;Mid stage;111;68;52;239.02;2.08;110;2.17
22.37;89.43;22,97%;2,566067235;7,508842987;1.22;Mid stage;73;64;53;680.8;3.9;110;6.74
21.61;60.4;52,22%;2,316820374;8,582578452;0.82;Mid stage;114;97;87;239.71;2.2;110;4.29
28.6;77.32;24,34%;6,887227005;0,774321984;1.35;Mid stage;67;102;81;47.2;2.67;110;4.28
28.26;69.35;52,02%;2,227366278;7,009981826;1.03;Mid stage;95;41;57;723.6;1.58;110;3.44
27.38;65.76;65,55%;0,312629363;2,626225178;1.34;Mid stage;104;73;75;161.47;2.43;110;2.93
21.03;83.3;66,60%;0,030032297;3,085712401;0.86;Mid stage;82;65;78;191.42;2.3;110;2.13
30.07;89.24;58,51%;0,103774109;1,422137513;1.5;Mid stage;103;99;99;669.51;3.33;110;5.08
31.39;79.05;43,27%;1,042851708;4,619889472;1.3;Mid stage;80;61;75;406.91;3.65;110;6
25.44;66.78;60,56%;9,149796089;7,450406078;1.36;Mid stage;92;51;138;141.1;2.27;110;3.55
27.09;86.29;38,55%;4,972226364;4,474653954;1.41;Mid stage;111;44;133;43.94;1.73;110;2.92
25.01;78.25;33,86%;5,395824981;7,411987823;1.12;Mid stage;110;76;79;242.09;2.52;110;2.05
21.97;88.16;52,74%;4,126604483;4,325075288;1.02;Mid stage;91;89;89;455.71;3.89;110;6.91
22.01;93.77;24,03%;5,074516616;3,142793466;1.19;Mid stage;113;46;96;664.58;2.92;110;3.62
22.39;74.68;16,31%;1,565127305;1,152645143;0.89;Mid stage;78;61;133;468.78;1.24;110;3.05
20.67;71.17;33,23%;2,988119243;0,124955976;1.41;Mid stage;99;60;125;292.61;2.65;110;3.89
30.63;69.87;31,76%;2,044263357;3,184301478;0.84;Mid stage;119;105;50;543.58;3.22;110;5.84
30.02;84.18;18,99%;9,691158648;7,400279831;0.81;Mid stage;111;90;115;537.87;2.88;110;2.64
24.46;94.02;61,57%;7,592805073;3,120402657;1.23;Mid stage;70;71;111;574.62;3.26;110;5.11
23.14;70;50,75%;1,475348989;7,372586874;1.18;Mid stage;70;76;61;605.9;2.44;110;3.23
31.15;76.18;13,50%;4,740200555;6,213698116;1.49;Mid stage;98;82;48;316.91;3.18;110;3.46
21.11;80.17;43,33%;3,588812371;3,959505999;1.38;Mid stage;88;85;123;234.99;2.49;110;3.76
25.75;93.39;20,92%;1,742224037;3,934359204;1.18;Mid stage;118;50;54;622.51;3.88;110;6.92
18.76;68.65;41,65%;8,136308375;6,388604288;1.42;Mid stage;93;78;82;273.21;3.01;110;4.3
20.68;93.66;56,73%;4,847905879;5,113399655;0.84;Mid stage;91;89;63;444;3.86;110;6.59
26.46;78.34;35,96%;3,984640478;4,191181936;1.18;Mid stage;88;108;68;45.53;1.05;110;3.61
27.27;85.49;46,62%;2,011840607;8,785396966;1.08;Mid stage;76;80;66;160.85;4.1;110;2.59
26.13;87.35;43,69%;5,376299041;6,738058178;0.83;Mid stage;101;87;130;691.56;4.07;110;4.07
30.17;65.76;45,50%;2,995312765;0,311156532;0.9;Mid stage;109;94;115;8.06;1.07;110;2.3
31.91;94.12;39,73%;5,590462029;3,072036205;0.81;Mid stage;77;90;56;460.45;1.59;110;4.14
28.69;94.16;21,69%;2,761822915;0,055360611;1.17;Mid stage;76;105;99;343.63;1.22;110;6.99
24.51;90.32;26,01%;3,226171457;1,402417058;0.83;Mid stage;86;88;88;478.42;3.44;110;3.18
29.68;89.52;63,86%;4,682541793;0,048772633;1.11;Mid stage;73;49;86;5.25;2.93;110;6.58
19.69;71.42;54,82%;6,723916961;5,024140526;1.24;Mid stage;63;87;66;126.25;3.3;110;5.36
27.57;89.82;69,01%;9,269766513;5,935099616;1.47;Mid stage;66;48;40;364.65;4.04;110;5.84
25.26;91.09;15,14%;3,072414543;7,666358075;0.84;Last stage;77;61;88;73.99;2.98;115;2.67
20.49;69.33;30,36%;3,607843019;5,938998124;1.12;Last stage;68;70;99;349.82;2.24;115;4.77
31.62;65.97;67,64%;7,094977368;8,133839204;1.39;Last stage;88;68;84;198.86;2.95;115;3.8
22.74;86.49;37,48%;1,094335057;2,001629753;1.49;Last stage;83;77;76;396.83;1.51;115;6.79
26.62;80.22;47,05%;2,546118539;5,456104079;0.86;Last stage;99;102;74;556.44;4.14;115;3.07
30.3;63.78;45,05%;2,436301675;2,889925578;0.86;Last stage;86;61;70;500.41;3.22;115;2.12
25.09;73.98;20,16%;9,025156572;7,568550239;1.46;Last stage;87;108;130;133.47;1.31;115;2.86
19.61;71.62;54,40%;8,780785095;1,151217637;1.49;Last stage;94;109;78;707.27;3.21;115;5.21
29.46;83.12;15,38%;3,625839799;0,044378283;0.93;Last stage;91;46;93;61.47;1.15;115;6.41
22.94;74.71;43,20%;1,721032814;9,747585252;0.85;Last stage;90;52;63;551.19;1.52;115;4.69
31.76;82.7;44,05%;4,730403349;5,790500903;0.97;Last stage;101;91;111;451.06;3.84;115;3.09
30.37;87.98;23,71%;5,982885399;4,943458273;1.11;Last stage;91;100;112;537.05;3.63;115;5.44
29.95;84.75;55,53%;8,364097193;3,691261353;1.31;Last stage;82;43;61;115.89;4.12;115;6.62
22.99;81.61;63,98%;0,727380816;6,759489376;1.29;Last stage;71;104;93;218.69;2.24;115;2.42
28.6;91.73;68,79%;0,739667027;4,790279327;1.27;Last stage;96;42;93;476.83;1.07;115;3.89
31.81;68.67;13,56%;8,839153124;4,081335742;1.46;Last stage;79;95;115;480.15;1.31;115;4.13
25.37;77.76;29,96%;8,525841976;8,044288723;0.83;Last stage;99;80;103;607.91;4.09;115;3.69
24.59;86.46;65,64%;5,211060525;7,062188928;1.22;Last stage;111;47;120;729.5;3.74;115;4.85
18.21;67.84;14,93%;0,116189022;7,846137582;0.91;Last stage;90;78;134;650.34;2.73;115;4.37
27.8;67.41;27,78%;0,895954792;1,845978743;1.37;Last stage;83;65;70;307.75;3.02;115;3.96
30.02;83.95;42,94%;0,662349626;4,423508425;1.4;Last stage;63;72;134;125.45;3.53;115;5.42
21.46;87.32;54,93%;3,728181113;3,325925635;1.24;Last stage;119;85;98;699.68;2.67;115;4.09
22.41;91.02;25,23%;8,675516747;2,873210266;0.87;Last stage;79;53;106;655.53;3.52;115;4.69
25.01;75.69;29,42%;0,043328003;2,724066555;0.9;Last stage;113;101;48;196.62;2.71;115;2.02
19.01;85.07;23,28%;3,462100731;2,551573723;1.14;Last stage;93;65;87;219.19;3.77;115;3.21
19.25;65.98;37,70%;5,670381406;5,476969383;1.45;Last stage;119;93;131;387.67;2.82;115;4.06
23.9;71.02;41,25%;7,390448045;4,954662516;0.93;Last stage;65;85;69;490.95;2.02;115;4.68
21.66;82.12;64,16%;1,017406169;5,633396611;1.43;Last stage;103;107;118;330.04;1.68;115;6.9
23.68;65.18;56,70%;2,959353262;2,812410355;1.49;Last stage;86;85;90;249.58;3.03;115;3.81
24.36;93.45;53,49%;0,335834004;3,168734296;0.81;Last stage;111;79;93;357.43;3.01;115;2.73
31.67;64.48;45,22%;4,544894614;1,030606544;0.9;Last stage;110;76;84;74.84;3.55;120;2.47
31.22;87.19;31,06%;0,927601343;5,020535289;0.98;Last stage;105;57;130;686.74;2.84;120;4.02
19.96;71.15;16,06%;7,741880522;6,438243023;0.94;Last stage;81;70;90;232.68;2.02;120;3.87
30.36;85.65;27,01%;2,983566699;1,232746704;1.29;Last stage;118;74;100;49.64;3.83;120;4.76
19.12;74.17;23,29%;8,465531927;2,200953657;1.2;Last stage;107;44;80;256.31;3.99;120;2.21
25.11;86.17;25,22%;6,970844162;4,393760386;0.92;Last stage;61;95;113;303.34;3.62;120;6.05
20.29;91.51;25,15%;7,264834577;1,587408186;1.14;Last stage;63;98;79;333.4;3.96;120;3.17
23.12;80.87;36,97%;8,257222549;8,009138122;1.13;Last stage;103;67;119;369.7;2.14;120;6.86
28.41;65.74;34,08%;1,779140385;2,686549654;0.83;Last stage;77;67;93;316.27;2.81;120;3.34
23.94;93.29;31,55%;6,609053357;6,826535898;1.31;Last stage;73;62;65;607.49;1.49;120;6.79
29.3;78.64;63,11%;5,698895815;4,666216146;0.89;Last stage;108;50;94;345.19;1.97;120;6.11
28.06;68.38;23,76%;3,751858937;5,395966575;0.91;Last stage;94;67;131;649.32;4.09;120;4.72
31.2;74.29;21,49%;8,039555777;6,345979056;1.11;Last stage;66;75;103;567.54;2.74;120;2.93
25.48;85.24;16,41%;4,782298805;0,163046224;1.25;Last stage;76;40;119;711.21;3.67;120;2.81
29.23;92.74;65,64%;5,176048225;4,788829516;1.33;Last stage;74;107;69;400.21;3.79;120;4.92
22.52;91.73;23,27%;2,309486721;2,283028825;1.5;Last stage;104;93;137;93.44;2.99;120;3.07
22.84;64.91;45,19%;8,131104659;9,910163474;1.14;Last stage;91;81;112;594.17;1.05;120;5.41
23.61;90.51;33,68%;1,264988693;7,645541355;1.49;Last stage;97;67;131;629.49;3.63;120;4.41
23.75;80.66;44,21%;5,474586789;0,029753615;1.21;Last stage;85;87;106;354.45;2.33;120;5.04
19.45;74.34;49,27%;5,918717036;0,691342645;1.27;Last stage;90;44;56;507.8;1.08;120;6.53
25.27;76.25;60,72%;2,950753961;6,510299449;1.05;Last stage;93;58;45;710.7;3.13;120;6.32
19.36;87.81;41,42%;1,862071725;0,536034804;1.03;Last stage;78;46;56;289.81;2.19;120;4.37
30.46;89.57;30,98%;3,834094101;0,550419404;1.23;Last stage;60;83;99;436.12;2.45;120;4.23
18.87;83.03;22,50%;1,173489699;4,647666716;1.39;Last stage;103;48;117;409.15;1.09;120;4.63
24.3;62.05;47,20%;7,935800923;3,627572507;1.42;Last stage;82;57;102;576.96;3.99;120;4.26
21.99;88.3;19,66%;6,396653183;2,196691885;1.22;Last stage;111;91;120;697.31;3.8;120;2.15
20.17;60.9;61,64%;4,690409533;5,351134021;1.05;Last stage;99;40;103;480.78;3;120;4.03
28.97;73.57;13,61%;1,049258953;4,928273688;1.01;Last stage;96;77;98;291.23;2.42;120;2.88
28.01;75.55;61,03%;8,491666239;6,484885176;0.84;Last stage;62;70;128;688.38;1.48;120;4.31
20.04;77.71;24,72%;1,071854373;2,214824883;1.47;Last stage;77;92;110;430.68;3.87;120;5.1
26.86;68.96;40,30%;0,707404447;4,114918625;1.16;Last stage;110;47;47;305.36;3.23;120;2.34
29.1;74.67;54,37%;1,036382979;6,572227881;1.15;Last stage;71;100;84;304.91;2.29;120;5.98
28.83;87.56;57,48%;8,836661553;7,656481544;1.19;Last stage;61;47;94;25.5;2.91;120;6.68
19.29;69.49;35,30%;3,402221915;4,718976097;0.92;Last stage;70;46;124;344.22;1.81;120;6.5
27.6;88.46;40,97%;8,298085363;5,522117389;0.92;Last stage;68;80;65;438.93;2.23;120;5.78
28.02;60.44;13,72%;1,346455621;2,507742743;0.84;Last stage;107;46;102;250.13;3;120;3.14
30.07;65;31,95%;5,574779426;4,088958007;1.11;Last stage;93;109;127;494.85;1.87;120;6.44
25.11;92.39;27,17%;9,997405565;4,470608577;0.99;Last stage;111;46;95;725.93;2.93;125;4.35
24.46;76.46;34,62%;5,775578008;1,295264808;1.46;Last stage;95;62;120;128.28;1.52;125;4.63
31.51;61.78;29,45%;0,104143641;0,631736754;0.87;Last stage;93;90;66;618.84;1.74;125;6.76
29.15;81.37;21,27%;4,205663538;1,680430046;0.86;Last stage;73;80;78;203.32;1.9;125;6.46
25.82;75.96;66,62%;5,770447794;7,511807661;0.84;Last stage;67;47;124;269.65;1.45;125;2.79
22.63;63.1;36,90%;6,268755156;4,321407049;1.44;Last stage;110;75;97;574.36;2.86;125;5.62
29.83;72.18;48,99%;1,056586954;1,077403536;0.92;Last stage;102;58;138;23;4.01;125;4.3
24.38;81.5;65,75%;7,787419828;0,861957151;0.98;Last stage;106;88;52;375.73;2.23;125;2.71
19.3;81.97;45,20%;0,065470182;0,123719309;0.99;Last stage;103;55;92;526.37;2.11;125;6.75
24.37;91.04;19,37%;7,321428385;5,231118983;1.5;Last stage;104;51;90;692.08;3.12;125;2.49
30.21;77.24;57,74%;2,461394595;4,858906583;0.83;Last stage;91;108;71;320.04;1.49;125;6.64
24.28;63.67;56,93%;1,365769137;1,897860143;1.19;Last stage;102;105;105;749.02;1.74;125;6.71
18.2;63.97;35,47%;5,627630082;0,121073469;0.82;Last stage;116;59;109;413.25;3.47;125;4.41
26.56;74.59;43,29%;1,089908408;8,287983954;1.31;Last stage;80;109;139;519.47;1.49;125;6.01
31.94;66.49;36,64%;9,214722904;1,118585431;1.12;Last stage;85;85;85;438.15;2.3;125;2.33
29.44;92.23;25,01%;5,382297863;2,653798051;1.03;Last stage;112;79;49;591.63;2.04;125;5.46
26.64;67.42;56,25%;0,566318321;5,001187385;0.91;Last stage;92;108;90;493.93;1.2;125;3.45
30.8;73.17;55,18%;4,639860541;6,317685983;1.13;Last stage;60;61;83;669.76;2.62;125;4.92
29.39;77.93;49,53%;9,189827891;2,587414868;0.83;Last stage;61;68;129;440.08;2.89;125;2.4
24.98;71.56;38,43%;4,206322806;3,443913712;1.42;Last stage;106;89;60;725.76;2.35;125;2.76
26.28;83.26;38,96%;3,138923059;5,626787501;1.31;Last stage;63;64;83;741.35;3.79;125;3.76
28.24;81.18;29,31%;1,016801425;4,889374473;1.33;Last stage;62;51;130;547.81;2.72;125;5.56
29.85;92.88;27,41%;4,844245668;5,286179044;1.21;Last stage;71;84;97;603.07;1.39;125;2.66
18.81;89.12;61,24%;7,423542008;4,995464235;1.44;Last stage;106;54;124;681.91;3.56;125;3.03
28.85;81.1;61,84%;5,945120131;2,951574274;1.48;Last stage;116;59;139;145.38;2.96;125;2.95
24.27;75.63;12,89%;0,868829837;0,007295574;1.29;Last stage;96;80;101;557.66;2.48;125;4.2
27.25;81.52;53,74%;1,058654792;3,198069701;1.35;Last stage;85;100;102;112.4;1.56;125;4.1
28.7;81.81;31,14%;6,834411687;5,062749001;1.49;Last stage;84;90;92;703.75;2.45;125;4.97
25.55;69.44;65,32%;0,129494116;0,468286586;0.84;Last stage;66;92;106;33.88;1.19;125;5.91
20.22;66.23;26,04%;6,474560222;8,478328934;1.39;Last stage;102;96;116;270.81;1.67;125;2.46
23.73;78.17;31,45%;3,584681291;5,343208677;1.05;Last stage;113;90;57;299.23;3.38;125;4.4
19.08;70.75;55,35%;3,799804238;5,860867424;1.42;Last stage;111;79;61;476.77;3.74;125;3.41
27.65;73.48;16,30%;0,823128057;3,839682025;1.29;Last stage;96;79;78;285.95;2.79;125;2.1
31.35;60.06;53,07%;3,149957327;1,229843956;0.98;Last stage;116;99;139;244.3;2.85;125;3.51
29.13;83.86;51,13%;9,887029972;4,239466324;1.01;Last stage;89;83;40;521.74;3.38;125;5.46
23.46;62.03;29,63%;2,338198183;6,510798488;1.26;Last stage;82;77;115;66.07;1.22;125;2.05
26.18;85.74;53,34%;8,609784843;4,596258915;1.25;Last stage;106;47;119;86.19;1.39;125;6.33
22.26;67.28;64,37%;4,366341769;5,444896929;0.82;Last stage;98;96;90;681.35;3.5;125;3.49
25.57;65.77;58,63%;4,067581103;7,178809019;1.22;Last stage;96;82;69;717.28;2.51;125;6.56
22.21;81.02;42,04%;9,289889005;8,442475884;1.27;Last stage;73;58;131;128.03;1.07;125;5.63
28.34;94.42;19,68%;4,545183543;4,985322972;0.9;Last stage;100;89;89;204.03;3.41;125;3.13
21.63;74.77;63,76%;1,080665204;0,646266924;1.43;Last stage;87;97;44;746.7;1.19;125;2.52
31.5;90.43;40,40%;2,195349566;8,728518185;0.97;Last stage;105;67;98;371.24;3.04;125;3.48
27.27;62.16;35,66%;9,675596703;0,762314627;1.35;Last stage;103;107;41;484.19;3.62;125;6.37
18.96;77.8;43,77%;2,989247818;6,993076548;0.81;Last stage;77;40;122;108.86;2.43;125;4.15
18.15;83.86;24,39%;6,112908641;2,976585511;1.08;Last stage;114;51;54;247.65;3.2;125;4.62
31.96;73.14;31,50%;1,326904096;4,440712904;0.94;Last stage;105;108;110;171.68;3.79;125;5.13
21.09;64.53;54,66%;5,251322832;5,750057825;0.95;Last stage;68;103;74;699.26;2.47;125;4.72
22.38;60.54;44,68%;4,106713345;8,547755535;1.07;Last stage;75;66;106;373.31;2.09;125;2.18
20.92;73.54;56,21%;1,980325905;8,945481106;0.81;Last stage;68;106;71;577.81;1.94;125;2.55
30.99;86;56,19%;5,375353806;7,128644084;1.13;Last stage;62;94;41;745.29;4.1;125;6.65
27.13;94.67;55,71%;2,680482466;0,054484062;1.29;Last stage;84;86;97;657.78;2.09;125;2.54
25.06;76.21;20,36%;4,372220992;8,962610122;1.26;Last stage;74;95;96;325.32;3.81;125;6.48
25.81;70.32;49,71%;7,904043089;7,528578106;1.42;Last stage;75;95;52;687.52;2.69;125;3.16
22.45;72.13;39,85%;3,678465193;0,464815671;0.87;Last stage;102;94;84;525.46;1.49;125;5.69
26.6;63.22;15,60%;1,903598877;4,779127853;1.16;Last stage;111;54;138;509.61;1.36;125;6.34
23.87;75.75;60,43%;1,042822904;2,890206795;1.12;Last stage;74;70;67;414.05;3.89;125;3.31
20.79;81.95;24,74%;0,537926523;3,017429419;1.39;Last stage;71;46;121;15.41;2.36;125;5.23
27.19;81.83;12,75%;6,196913873;7,168669546;1.34;Last stage;108;53;139;611.34;1.03;125;5.65
23.23;60.45;49,32%;0,105848368;1,810534324;1.26;Last stage;116;59;119;117.7;1.21;125;2.97
28.99;82.18;21,98%;1,308516861;4,470380018;1.37;Last stage;106;81;131;644.57;2.76;125;3.53
23.82;83.3;15,58%;2,013140171;5,956680058;1.45;Last stage;102;103;76;526.93;1.63;125;4.31
25.12;77.57;66,16%;7,815150563;7,799572908;1.07;Last stage;89;61;53;563.18;1.07;125;2.06
29.02;93.07;20,61%;6,173062662;6,181582451;0.81;Last stage;87;109;53;461.81;3.08;125;6.34
24.27;69.03;42,16%;4,573837831;2,041079147;1.39;Last stage;88;75;80;648.72;1.47;125;4.2
31.53;89.82;33,30%;1,242583814;0,330486474;1.03;Last stage;85;55;128;96.67;1.85;125;4.75
29.1;66.1;14,60%;6,427721329;0,214312222;1.42;Last stage;105;78;115;580.81;1.68;125;5.08
29.57;69.17;30,23%;4,861484683;4,150108783;1.3;Last stage;64;75;71;53.26;2.67;125;4.17
31.35;67.17;32,33%;0,073850179;3,230565379;1.17;Last stage;101;46;64;417.49;2.1;125;5.72
23.44;90.99;40,62%;3,311634558;4,072752633;1.15;Last stage;76;100;62;420.55;1.75;125;6.54
26.12;87.77;52,99%;4,433585526;9,863844218;1.49;Last stage;108;61;92;586.91;2.57;125;5.12
27.71;75.77;70,00%;3,395100452;5,458952248;0.94;Last stage;113;85;93;226.46;3.83;125;2.71
27.43;73.23;42,08%;2,218242589;7,340320587;1.06;Last stage;70;89;74;331.35;2.35;125;6.94
31.34;60.45;66,68%;5,593073127;7,778185245;1.13;Last stage;72;69;69;284.75;2.31;125;2.31
22.04;84.57;42,59%;9,122234946;8,424011876;1.12;Last stage;98;101;122;233.41;3.53;125;3.87
22.08;93.77;46,43%;3,884109666;8,768752367;1.38;Last stage;111;71;119;493.29;2.05;125;6.07
30.85;87.25;20,07%;5,344315786;0,420279316;1.36;Last stage;72;73;114;505.38;1.78;125;3.08
29.19;68.16;45,11%;0,827559486;8,123868611;1.44;Last stage;116;56;78;621.84;3.24;125;5.79
20.85;69.26;27,11%;6,978256853;4,877904576;0.95;Last stage;68;48;114;64.35;3.59;125;3.27
25.98;74.8;27,90%;1,092335156;7,302468215;1.24;Last stage;84;79;118;8.17;2.42;125;5.49
28.44;74.27;37,17%;6,390539555;3,843918093;1.17;Last stage;115;90;128;102.59;3.82;125;2.06
22.94;68.13;49,92%;1,787547323;1,024498666;1.18;Last stage;118;52;106;380.98;3.42;125;3.2
